KEY,ENGLISH,KOREAN,CHECKED
m.desc.plort_market,"The plort market is a network of buyers and sellers of plorts across the galaxy. Ranchers use \
    plort market machines on their ranch to send plorts to the market for sale. Ranchers are paid immediately when \
    depositing plorts at the plort's current market value.\n\n\
    Plort market values fluctuate and some of the more savvy ranchers will hoard certain plorts for days when sale \
    prices are high, especially rare plorts.","보석 시장은 은하 전역에 걸친 구매자와 판매자의 네트워크입니다. 목장주들은 보석 시장 기계를 \
사용하여 목장에서 판매용 보석들을 보석 시장에 보냅니다. 목장주는 최근의 시장가로 \
보석의 예치금을 즉시 받게 됩니다.\n\n\
보석 시장의 가격은 계속 변동하며, 시장에 대해서 잘 아는 일부 목장주들은 판매가가 높은 일정 기간 동안에만 \
판매를 할 것입니다, 특히 희귀 보석을요.",
t.overgrowth,The Overgrowth,과도한 성장,
m.intro.overgrowth,The ranch's very own wild side.,목장에서 아주 야생적인 곳입니다.,
m.desc.overgrowth,"The Overgrowth is an expansion to the ranch that is covered in moss and tall grasses. The \
    thicket it creates allows for fruits and veggies to grow naturally and attracts the occasional wild chicken, \
    making it an ideal space for a rancher that wants to let their slimes roam more freely.","과도한 성장 지대는 이끼와 키가 큰 목초로 덮힌 확장 된 목장입니다. 그것이 \
생성해내는 덤불은 과일과 채소가 자연적으로 자랄 수있게 해주며 가끔 야생 닭을 유인하고, \
자신의 슬라임이 더 자유롭게 배회할수있도록 하고싶어하는 목장주들을 위한 이상적인 공간을 이루고 있습니다.",
t.grotto,The Grotto,작은 동굴,
m.intro.grotto,A dark and gloomy cavern above the sea and a likely first chapter to that novel of yours.,바다 위에 존재하는 어둡고 우울한 동굴로써 마치 당신이 써내려갈 소설에 대한 첫 번째 장과 같습니다.,
m.desc.grotto,"The Grotto is an expansion to the ranch set inside a (slightly spooky) cave that allows a rancher to \
    care for light-sensitive slimes without the need for a solar shield. Never has a phosphor slime felt so liberated.","작은 동굴은 목장 안쪽에있는 (약간 으스스한) 동굴을 확장 한 것으로 \
빛에 민감한 슬라임을 관리할때 자외선 보호막이 필요 없습니다. 절대 해방된 형광 슬라임이 없습니다.",
t.lab,The Lab,실험실,
m.intro.lab,"Allows you to begin your career as an amateur, unlicensed Slime Scientist.","아마추어, 그리고 무면허 슬라임 과학자로서 경력을 쌓을 수 있습니다.",
m.desc.lab,"The Lab is an expansion to the ranch that houses a barn containing Hobson's old, Slime Science workshop. \
    Once unlocked, the Lab will allow you to fabricate dozens of useful gadgets using Slime Science!\n\
    \n\
    It is recommended that only more experienced ranchers unlock the Lab, as Slime Science requires a great many \
    resources and lots of newbucks to fully master.","실험실은 홉슨의 오래된 슬라임 과학 워크샵이 들어있는 헛간이있는 확장된 목장입니다. \
잠금을 해제하면, 실험실에서 슬라임 과학을 사용하여 유용한 도구를 수십 가지로 만들 수 있습니다! \n\
\n\
슬라임 과학은, 엄청난 자원과 수많은 돈을 필요로하기 때문에 \
숙련된 목장주만 실험실의 잠금을 해제하는 것이 좋습니다.",
t.docks,The Docks,,
m.intro.docks,"Deep, deep down in the great, blue sea, I saw a thousand slimes smiling back at me.",,
m.desc.docks,"The Docks is an expansion to the ranch that repurposes a cozy, little lookout along the waterfront. \
    This expansion offers a few extra ranch patches flanked on several sides with fishing nets. The nets can be used \
    to temporarily catch escaped slimes or as a means of creating physical collages of slimes because it's fun.\n\
    \n\
    It also houses a natural wellspring, allowing you to fill your tank with unlimited fresh water, or for a few puddle \
    slimes that prefer a natural place to soak.",,
t.partner,7Zee Rewards Club,,
m.intro.partner,Style. Sophistication. Other good things. 7Zee.,,
m.desc.partner,"The 7Zee Rewards Club is an optional program that allows you to purchase prestigious rewards for \
    large sums of newbucks. Each rank brings unique rewards and a new rank title.\n\
    \n\
    Some ranchers point out that the whole thing seems like a way of siphoning enormous sums of newbucks in exchange \
    for fancy colors and trophies that don't actually serve any real purpose. But those ranchers aren't sporting \
    the latest, most fashionable vacpack colors and obviously cannot be trusted.",,
t.chroma,Chroma Packs,,
m.intro.chroma,A picture is always more beautiful when there are more colors than you can count.,,
m.desc.chroma,"Chroma Packs can be applied from the terminal on the ranch earned in the 7Zee Rewards Club. They \
    allow you to apply color schemes you have earned to your ranch house, vacpack, and ranch tech such as corrals and silos.\n\
    \n\
    You can acquire more chroma packs by continuing to rank up in the 7Zee Rewards Club. Only the most successful ranchers \
    will be able to show off the rarest chroma packs!",,
t.reef,The Dry Reef,메마른 암초,
m.intro.reef,A coral-crusted ocean floor that now basks under a golden sun.,금빛 태양 아래서 햇빛이 쪼이는 산호로 덮힌 바다.,
m.desc.reef,"The environment surrounding the ranch is known as the Dry Reef and is an arid, wind-swept land covered \
    in dusty crags and rocky cliffs shaped by the wind over the millennia.\n\
    \n\
    The Dry Reef is primarily home to pink, tabby, and rock slimes though phosphor slimes will also come out of \
    hiding when the sun sets. The Dry Reef's climate doesn't make for an abundance of any particular resource, but plenty \
    of carrots, pogofruit, and hen hens are everywhere, as well as some less common resources if you know where to look.","목장을 둘러싼 환경은 건조한 암초로 알려져 있으며 수천 년 동안 바람에 의해 형성된 먼지 투성이의 험준한 바위와 바위가 많은 절벽으로 덮인 건조하고 바람이 부는 땅입니다.\n\
\n\
건조한 암초는 분홍, 고양이, 암석 슬라임의 주요 활동지이고, 태양이 떠있을 때 숨어 있던 형광 슬라임이 튀어 나오기도 합니다. 건조한 암초의 기후에서는 어느 특정 자원만이 풍부한 것은 아니지만 많은 당근과 포고프루트, 암탉이 어디에나 있을 뿐만 아니라, 어디에 있는지 위치만 안다면 몇몇 덜 흔한 자원들도 얻을 수 있습니다.",
t.quarry,The Indigo Quarry,인디고 채석장,
m.intro.quarry,All that remains of a mining project that quickly went bust.,빠른속도로 파산한 광산 연구의 모든 것이 남아 있습니다.,
m.desc.quarry,"The Indigo Quarry is a winding network of caves and cliffs, striated with deep purple hues from the rare \
    minerals found within it. It was once the site of a mining project but went bust after the discovery that the rare ores \
    it produces quickly break down in atmospheres other than that of the Far, Far Range.\n\
    \n\
    It was later discovered that the means to harness these metals was via rock slime plorts. Somehow, rock slime plorts \
    preserve the minerals within, a process that eludes even the most prestigious slime scientists.\n\
    \n\
    The Indigo Quarry is a natural home for rock slimes and the more elusive rad slime, and its naturally mineral-rich soil \
    make it a great place to harvest most wild veggies.","인디고 채석장은 동굴들이 이리 저리 연결되어있고 희귀한 미네랄로 된 짙은 자주색 색조에 가로로 금이 가있는 절벽이 있습니다. 그 곳은 한때 광산 프로젝트 현장 이었지만, 발견 된 희귀한 광석은 머나먼 방목장 이외의 대기에서는 빠르게 분해됩니다.\n\
\n\
암석 슬라임 보석으로 이러한 금속들을 채집하는 방법은 나중에 되서야 발견됬습니다. 어떻게든 암석 슬라임 보석은 저명한 과학자들도 어찌하지 못했던 금속이 분해되는 현상을 방지했습니다.\n\
\n\
인디고 채석장 (Indigo Quarry)은 암석 슬라임과 찾기 힘든 방사능 슬라임의 고향이며 천연 미네랄이 풍부한 토양에 풍부해서 야생 채소를 수확하기에 좋은 곳입니다.",
t.moss,The Moss Blanket,이끼 담요 숲,
m.intro.moss,"Like a flower blooming from a rocky crack, this emerald expanse hints at what could be.","바위의 틈에서 피는 꽃처럼, 이 에메랄드 창공도 있을 수있다는 것을 암시합니다.",
m.desc.moss,"The Moss Blanket is an island covered in a thick layer of moss where flora grows wild in great, tangling \
    knots at every turn. The high walls of the cliffs surrounding the island and its great canopy of trees allow for sea \
    mists to pass in and become trapped, creating a unique climate within the otherwise arid range.\n\
    \n\
    The slimes primarily found within the Moss Blanket find its jungle-like conditions perfect: tabby and boom slimes \
    hunt their prey through the thickets with abandon, and honey slimes lounge in the flower beds, eating the great \
    abundance of fruit that can be found at every turn.","이끼 담요 숲는 이끼가 두꺼운 층으로 덮여있고 식물들이 거대하게 얼기설기 덤불을 만들면서 자라나는 섬입니다. 섬을 둘러싸고있는 절벽의 높은 벽과 나무로 된 커다란 덮개 때문에 바다 안개가 흘러 들어가 갇혀서 다른 건조한 방목장 지대에 특이한 기후를 만듭니다.\n\
\n\
정글과 똑같은 조건을 볼 수 있는 이끼 담요 숲에서 첫번째로 발견 된 슬라임인 고양이 슬라임, 폭발 슬라임은 덤불 사이에 있는 먹이들을 되는대로 사냥하며, 꿀 슬라임은 꽃순에서 꿀을 빨고 어디서든지 발견할 수 있는 매우 풍부한 과일을 먹습니다.",
t.ruins,The Ancient Ruins,고대 유적,
m.intro.ruins,"All that is lost is eventually found, and lost once more.",잃어버린 모든 것은 결국 발견되었고 한번 더 잃어버렸다.,
m.desc.ruins,"Hidden behind a vast mountain range, the Ancient Ruins stand as one of the few known unnatural \
    structures on the Far, Far Range. Their origin remains a mystery, as do the strange occurences that happen \
        within.\n\
        \n\
        Home to quantum slimes that seem to express many other possible realities of their being, and phase lemon trees \
        that do not remain in one time or place for very long, the Ancient Ruins defy logic and expectation.\n\
        \n\
        Only one thing is certain in the Ancient Ruins: within its deepest chambers lies its greatest secret.",,
t.desert,The Glass Desert,유리 사막,
m.intro.desert,"Under a blistering sun, prismatic giants evoke beauty and peril.",TBD,
m.desc.desert,"The Glass Desert is mostly uncharted territory within the Far, Far Range, located so far beyond the \
    ranch it is only accessible via teleportation.\n\
	\n\
	The Glass Desert gets its name from the monolithic glass structures that dot its landscape. Resembling prismatic, \
	frozen flames, these glass structures are believed to have been created during a violent solar event, scorching \
	the land and heating sand and stone into glass. These glass structures are also believed to be the catalyst for \
	the dangerous solar anomalies that regularly occur in the Glass Desert: firestorms that burst from the ground, as \
	if intense heat is desperate to escape the ground below.\n\
	\n\
	But the desert's barren, unforgiving, sometimes violent environment hides a secret: somewhere deep within it lies \
	a memory of what once was, and a means of restoring parts of that memory.",TBD,
t.sea,The Slime Sea,슬라임 바다,
m.intro.sea,"An expansive body of water and slime compound that's not fit for swimming, let alone drinking.",마시기는 커녕 수영을하기에도 적합하지 물과 슬라임이 혼합된 커다란 덩어리.,
